arc_length,density,velocity_0,velocity_1,velocity_2
0.710399985313,0.000764585558809,-2.52422045199e-16,0.0985576548316,-0.0696851654676
0.713599979877,0.000763150785627,-1.23256282357e-16,0.0991127372857,-0.0696854956524
0.716799974442,0.000761716012444,5.9094804843e-18,0.0996678197398,-0.0696858258373
0.719999969006,0.000760281239262,1.35075243326e-16,0.100222902194,-0.0696861560222
0.72319996357,0.000758854877992,9.18518482043e-17,0.100781414123,-0.0696864905858
0.726399958134,0.000757428516762,4.8627650328e-17,0.101339926067,-0.0696868251494
0.729600012302,0.000756002128964,5.40264733698e-18,0.101898448415,-0.0696871597193
0.732800006866,0.00075458308511,-7.65379252382e-17,0.102459974183,-0.0696874981666
0.736000001431,0.000753165086513,-1.64008966969e-16,0.103021930462,-0.0696878371688
0.739199995995,0.000751747087915,-2.51480008699e-16,0.103583886741,-0.0696881761709
0.742399990559,0.000750335324548,-2.07743876855e-16,0.104148437451,-0.069688518547
0.745599985123,0.000748925639553,-1.20272835124e-16,0.104713852955,-0.0696888620477
0.748799979687,0.000747515954558,-3.28017933937e-17,0.105279268459,-0.0696892055484
0.751999974251,0.000746111435086,-2.76579805186e-17,0.105846855308,-0.0696895518984
0.755199968815,0.00074471001495,-7.19108729897e-17,0.106415744973,-0.0696898999581
0.758399963379,0.000743308594814,-1.16163765461e-16,0.106984634639,-0.0696902480177
0.761599957943,0.000741911282822,-9.3907760178e-17,0.107555268853,-0.069690598387
0.764800012112,0.000740518053138,-5.13934546239e-18,0.108127658325,-0.0696909510728
0.768000006676,0.000739124849404,8.36274158406e-17,0.108700037136,-0.069691303752
0.77120000124,0.000737734708808,1.22413087467e-16,0.109273730036,-0.0696916581863
0.774399995804,0.000736349673303,7.78992186348e-17,0.109849613023,-0.069692015546
0.777599990368,0.000734964637799,3.33853498029e-17,0.11042549601,-0.0696923729056
0.780799984932,0.000733581632388,1.12601643801e-17,0.111002258814,-0.0696927314507
0.783999979496,0.000732204717221,5.63006121641e-17,0.111581661054,-0.069693093552
0.78719997406,0.000730827802055,1.01341059948e-16,0.112161063294,-0.0696934556533
0.790399968624,0.000729451895947,1.23795614882e-16,0.112740907317,-0.0696938183549
0.793599963188,0.000728083053508,-1.18569700639e-17,0.113323843935,-0.0696941852594
0.796799957752,0.00072671421107,-1.4750955501e-16,0.113906780553,-0.0696945521638
0.799999952316,0.000725345368632,-2.83162139956e-16,0.11448971717,-0.0696949190683
0.803200006485,0.00072398452617,-1.92550422267e-16,0.115076214228,-0.0696952908445
0.806400001049,0.000722623709129,-1.01938285104e-16,0.115662700395,-0.0696956626138
0.809599995613,0.000721262892088,-1.13261479422e-17,0.116249186561,-0.0696960343832
0.812799990177,0.000719909056132,0,0.116838791914,-0.0696964104636
0.815999984741,0.000718556217435,0,0.117428842848,-0.0696967871598
0.819199979305,0.000717203378739,0,0.118018893782,-0.0696971638561
0.822399973869,0.000715856488709,0,0.118611629737,-0.0696975442943
0.825599968433,0.000714511581579,0,0.119205260704,-0.0696979259798
0.828799962997,0.00071316667445,0,0.119798891671,-0.0696983076653
0.831999957561,0.000711826695435,0,0.120394769707,-0.0696986925081
0.835199952126,0.000710489673369,0,0.12099199602,-0.0696990792454
0.838400006294,0.000709152626399,0,0.121589233457,-0.0696994659899
0.841600000858,0.000707819523805,0,0.122188265149,-0.0696998552846
0.844799995422,0.000706490340572,0,0.122789102169,-0.0697002471365
0.847999989986,0.00070516115734,0,0.123389939189,-0.0697006389885
0.85119998455,0.000703834896448,1.75999621498e-17,0.123992136008,-0.0697010327821
0.854399979115,0.000702513506089,6.45329760001e-17,0.124596599142,-0.0697014298118
0.857599973679,0.00070119211573,1.1146598985e-16,0.125201062277,-0.0697018268415
0.860799968243,0.00069987266214,1.34932824599e-16,0.12580643579,-0.0697022251815
0.863999962807,0.000698559018965,8.79998107491e-17,0.126414540494,-0.0697026274523
0.867199957371,0.00069724537579,4.10667968988e-17,0.127022645198,-0.0697030297231
0.870399951935,0.000695932695268,-5.93561158411e-18,0.127631207004,-0.069703432657
0.873600006104,0.000694626729529,-5.34247058141e-17,0.128242980176,-0.0697038402402
0.876800000668,0.000693320788115,-1.00912915506e-16,0.128854741953,-0.0697042478158
0.879999995232,0.000692014846737,-1.48400682928e-16,0.129466503746,-0.0697046553914
0.883199989796,0.000690716561929,-1.00912473237e-16,0.130081938146,-0.0697050683357
0.88639998436,0.000689418277121,-5.34242635449e-17,0.130697372546,-0.0697054812799
0.889599978924,0.000688119992313,-5.93605385328e-18,0.131312806947,-0.0697058942241
0.892799973488,0.00068682836775,-4.20436985214e-17,0.131931468538,-0.0697063119221
0.895999968052,0.000685537694657,-9.0093671653e-17,0.13255059116,-0.0697067302991
0.899199962616,0.000684247021563,-1.38143644785e-16,0.133169713782,-0.0697071486761
0.90239995718,0.000682962023741,-1.50368942715e-16,0.133791614284,-0.069707571176
0.905599951744,0.000681678917734,-1.50652311527e-16,0.134414440774,-0.0697079950503
0.908800005913,0.000680395787827,-1.50935685617e-16,0.135037278865,-0.0697084189324
0.912000000477,0.000679117383577,-1.20833242324e-16,0.135662430109,-0.0697088462828
0.915199995041,0.000677841800291,-7.24999003801e-17,0.136288976162,-0.0697092757189
0.918399989605,0.000676566217004,-2.41665584367e-17,0.136915522214,-0.069709705155
0.921599984169,0.000675294373042,-4.8905330469e-17,0.137543935927,-0.0697101374044
0.924799978733,0.00067402626837,-1.46715535942e-16,0.138174217284,-0.0697105724672
0.927999973297,0.000672758163698,-2.44525741415e-16,0.138804498641,-0.0697110075301
0.931199967861,0.000671492847041,-2.68978862115e-16,0.139436186648,-0.0697114447273
0.934399962425,0.000670232177136,-1.71168656642e-16,0.1400702191,-0.069711885482
0.937599956989,0.00066897150723,-7.33584511686e-17,0.140704251552,-0.0697123262367
0.940799951553,0.000667712685059,0,0.141339225706,-0.0697127684307
0.944000005722,0.000666459382985,0,0.141977036971,-0.0697132149509
0.947200000286,0.000665206104256,0,0.142614836357,-0.0697136614629
0.95039999485,0.000663953744045,0,0.143253108614,-0.0697141087027
0.953599989414,0.000662707813157,0,0.14389469082,-0.0697145610376
0.956799983978,0.000661461882269,0,0.144536273026,-0.0697150133724
0.959999978542,0.000660215951381,0,0.145177855231,-0.0697154657073
0.963199973106,0.000658977325253,0,0.145823236192,-0.0697159239309
0.96639996767,0.000657738699126,0,0.146468617153,-0.0697163821545
0.969599962234,0.000656500072998,0,0.147113998114,-0.0697168403781
0.972799956799,0.000655267801023,0,0.147762716951,-0.0697173038122
0.975999951363,0.000654036436828,0,0.14841191265,-0.0697177679906
0.979200005531,0.000652805049697,0,0.149061120442,-0.0697182321777
0.982400000095,0.000651579100077,0,0.149713189251,-0.0697187008721
0.985599994659,0.000650354955236,0,0.150366215721,-0.0697191710717
0.988799989223,0.000649130810396,0,0.151019242191,-0.0697196412713
0.991999983788,0.000647911151219,0,0.151674672955,-0.0697201152758
0.995199978352,0.000646694183406,0,0.152331546276,-0.0697205915631
0.998399972916,0.000645477215593,0,0.152988419598,-0.0697210678505
1.00160002708,0.000644263815238,-2.56301737641e-17,0.153647224401,-0.069721547215
1.00479996204,0.000643053982374,-7.68907599933e-17,0.154307960702,-0.0697220296569
1.007999897,0.000641844149509,-1.28151346222e-16,0.154968697004,-0.0697225120988
1.01119995117,0.000640636976509,-1.40967268558e-16,0.155630887961,-0.0697229968736
1.01440000534,0.000639434214357,-8.97057275247e-17,0.156295515801,-0.0697234855461
1.01760005951,0.000638231474608,-3.84451412955e-17,0.156960131261,-0.0697239742095
1.02079999447,0.000637030497782,-6.48352274944e-18,0.15762572059,-0.0697244644451
1.02399992943,0.000635834809561,-3.24170099351e-17,0.158294231435,-0.0697249593972
1.0271999836,0.00063463912134,-5.83504971208e-17,0.158962742279,-0.0697254543493
1.03040003777,0.000633444309396,-8.43222193256e-17,0.159631742084,-0.0697259500959
1.03359997272,0.00063225563136,-1.1056158524e-16,0.160304164589,-0.0697264514042
1.03679990768,0.000631066953324,-1.36800951154e-16,0.160976587095,-0.0697269527125
1.03999996185,0.000629878275287,-1.63040317069e-16,0.1616490096,-0.0697274540208
1.04320001602,0.000628696566302,-1.10867829105e-16,0.162325360072,-0.0697279617529
1.04639995098,0.000627514857349,-5.86949760046e-17,0.163001710562,-0.069728469485
